root_id	root_raw	root_normalized	radical_1	radical_2	radical_3	radical_4	radical_5	root_length	traditional_class	traditional_class_raw	r1_is_nun	r1_is_yod	r1_is_waw	r1_is_alef	r2_is_yod	r2_is_waw	r3_is_he	r3_is_yod	r3_is_alef	rfinal_is_he	r1_is_guttural	r2_is_guttural	r3_is_guttural	has_resh	is_geminate	is_reduplicated_quadriliteral	has_weak_radical	structural_signature	structural_class	sc_strong	sc_final_he	sc_hollow_candidate	sc_initial_nun	sc_initial_yod_waw	sc_geminate	sc_guttural_containing	sc_quadriliteral	root_orthographic	orthographic_root_group_id	n_lexemes	binyanim	source_primary	source_ids	confidence	quality_tier	quality_flags
RT-3ccc422f89	"{{שרש3|ב|נ|ה}}, [[גזרת נל""י/ה]]"	בנה	ב	נ	ה			3	LAMED_YOD_HE	"גזרת נל""י/ה"	False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	True	C.N.H	final_he	False	True	False	False	False	False	True	False	בנה	RG-3ccc422f89	2	NIFAL|PAAL	hewiktionary	wikt:conj:p17633:r414328:t0:נפעל עבר|wikt:conj:p17633:r414328:t0:נפעל שם הפועל|wikt:conj:p17633:r414328:t0:קל עבר|wikt:conj:p17633:r414328:t0:קל שם הפועל|wikt:entry:p33341:r353797:o24:t0	0.988	GOLD	
RT-8f13c01c1e	{{שרש3|ב|ע|ט}}	בעט	ב	ע	ט			3			False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	C.E.C	guttural_containing	False	False	False	False	False	False	True	False	בעט	RG-8f13c01c1e	3	NIFAL|PAAL|PIEL	hewiktionary	wikt:entry:p56112:r518572:o1832:t0|wikt:entry:p56112:r518572:o86:t0|wikt:entry:p56114:r511298:o22:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-9d31fc363d	"{{שרש3|ב|ע|ל}}, ע""ג"	בעל	ב	ע	ל			3	AYIN_GUTTURAL	"ע""ג"	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	C.E.C	guttural_containing	False	False	False	False	False	False	True	False	בעל	RG-9d31fc363d	2	HIFIL|PAAL	hewiktionary	wikt:entry:p23959:r516350:o5402:t0|wikt:entry:p58994:r423206:o0:t0	0.8	SILVER	
RT-04bd4c023c	{{שרש3|ב|ע|ר}}	בער	ב	ע	ר			3			False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	C.E.R	guttural_containing	False	False	False	False	False	False	True	False	בער	RG-04bd4c023c	2	PAAL|PIEL	hewiktionary	wikt:entry:p50712:r493089:o0:t0|wikt:entry:p50712:r493089:o1162:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-849ca7c092	"{{שרש3|ב|ר|א|א}}, [[גזרת נל""א]]"	ברא	ב	ר	א			3	LAMED_ALEF	"גזרת נל""א"	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	True	C.R.A	final_alef	False	False	False	False	False	False	True	False	ברא	RG-849ca7c092	2	HIFIL|PAAL	hewiktionary	wikt:entry:p20050:r510130:o2111:t0|wikt:entry:p20050:r510130:o77:t0|wikt:entry:p58550:r430517:o0:t0|wikt:entry:p58550:r430517:o1013:t0	0.96	SILVER	
RT-d288f3689e	{{שרש3|ב|ד|ד}}	בדד	ב	ד	ד			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	C.C.C+GEM	geminate	False	False	False	False	False	True	False	False	בדד	RG-d288f3689e	2	HITPAEL|PIEL	hewiktionary	wikt:conj:p32144:r266343:t0:התפעל עבר|wikt:conj:p32144:r266343:t0:התפעל שם הפועל|wikt:conj:p32144:r266343:t0:פיעל עבר|wikt:conj:p32144:r266343:t0:פיעל שם הפועל|wikt:entry:p50510:r509551:o1162:t0	0.988	GOLD	TRADITIONAL_CLASS_NOT_STATED
RT-4cb977353c	ב־ו־שׁ	בושׁ	ב	ו	ש			3	AYIN_WAW_YOD+SHLEMIM	"גזרת השלמים ; גזרת נע""ו\י"	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	C.W.C	hollow_candidate	False	False	True	False	False	False	False	False	בוש	RG-d3b787ae87	5	HIFIL|PAAL|PIEL|PUAL	hewiktionary	wikt:conj:p36949:r472078:t0:פועל עבר|wikt:conj:p36949:r472078:t0:פיעל עבר|wikt:conj:p36949:r472078:t0:קל שם הפועל|wikt:entry:p24869:r484327:o1177:t0|wikt:entry:p24869:r484327:o2171:t0|wikt:entry:p28848:r403676:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_VARIES_ACROSS_ENTRIES
RT-c7e99cff77	{{שרש3|ג|ד|ל|גזרה=השלמים}}	גדל	ג	ד	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	גדל	RG-c7e99cff77	3	HIFIL|PAAL|PIEL	hewiktionary	wikt:conj:p32128:r266342:t0:הפעיל עבר|wikt:conj:p32128:r266342:t0:הפעיל שם הפועל|wikt:conj:p32128:r266342:t0:פיעל עבר|wikt:conj:p32128:r266342:t0:פיעל שם הפועל|wikt:conj:p32128:r266342:t0:קל עבר|wikt:conj:p32128:r266342:t0:קל שם הפועל|wikt:entry:p26963:r516954:o2807:t0|wikt:entry:p26963:r516954:o945:t0	0.988	GOLD	TRADITIONAL_CLASS_NOT_STATED
RT-0da5083513	ג־מ־ד	גמד	ג	מ	ד			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	גמד	RG-0da5083513	1	PIEL	hewiktionary	wikt:conj:p17638:r76380:t0:פיעל עבר|wikt:conj:p17638:r76380:t0:פיעל שם הפועל	0.94	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-19f4f6034e	"{{שרש3|ג|נ|י}}, {{גזרה|נל""י/ה}}"	גני	ג	נ	י			3			False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	C.N.Y	strong	False	False	False	False	False	False	False	False	גני	RG-19f4f6034e	2	PIEL|PUAL	hewiktionary	wikt:entry:p42892:r521229:o2315:t0|wikt:entry:p42892:r521229:o4638:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-53e7bde65d	"{{שרש3|ג|ר|שׁ}}, [[גזרת השלמים]], [[ע""ג]]"	גרשׁ	ג	ר	ש			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	גרש	RG-30e9a0e570	3	HITPAEL|PIEL|PUAL	hewiktionary	wikt:conj:p31940:r320671:t0:התפעל עבר|wikt:conj:p31940:r320671:t0:התפעל שם הפועל|wikt:conj:p31940:r320671:t0:פועל עבר|wikt:conj:p31940:r320671:t0:פיעל עבר|wikt:entry:p27182:r511873:o1313:t0|wikt:entry:p27182:r511873:o2472:t0	0.96	GOLD	
RT-ab898a2be0	{{שרש3|ג|ר|ה}}	גרה	ג	ר	ה			3			False	False	False	False	False	False	True	False	False	True	False	False	True	True	False	False	True	C.R.H	final_he	False	True	False	False	False	False	True	False	גרה	RG-ab898a2be0	2	HITPAEL|PIEL	hewiktionary	wikt:entry:p52574:r398170:o0:t0|wikt:entry:p52575:r516924:o1687:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-3d498b96a7	{{שרש3|ג|א|ל|א}}	גאל	ג	א	ל			3			False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	C.A.C	guttural_containing	False	False	False	False	False	False	True	False	גאל	RG-3d498b96a7	2	PAAL|PIEL	hewiktionary	wikt:entry:p29345:r517504:o0:t0|wikt:entry:p29345:r517504:o2033:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-d417a7c63f	{{שרש3|ג|ב|ר|גזרה=השלמים}}	גבר	ג	ב	ר			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R	strong	True	False	False	False	False	False	False	False	גבר	RG-d417a7c63f	3	HIFIL|HUFAL|PAAL	hewiktionary	wikt:conj:p56461:r383241:t0:הופעל עבר|wikt:conj:p56461:r383241:t0:הפעיל עבר|wikt:conj:p56461:r383241:t0:הפעיל שם הפועל|wikt:conj:p56461:r383241:t0:קל עבר|wikt:entry:p1568:r519004:o83:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-172405ae30	"{{שרש3|ג|ו|ז||גזרה=נע""ו/י}}"	גוז	ג	ו	ז			3	AYIN_WAW_YOD	"גזרת נע""ו/י"	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	C.W.C	hollow_candidate	False	False	True	False	False	False	False	False	גוז	RG-172405ae30	2	NIFAL|PAAL	hewiktionary	wikt:conj:p32462:r413994:t0:נפעל עבר|wikt:conj:p32462:r413994:t0:קל עבר|wikt:conj:p32462:r413994:t0:קל שם הפועל|wikt:entry:p18256:r499974:o0:t0|wikt:entry:p2208:r522220:o1549:t0	0.988	GOLD	
RT-e728c35de4	{{שרש3|ג|מ|ל|א|גזרה=השלמים}}	גמל	ג	מ	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	גמל	RG-e728c35de4	1	PAAL	hewiktionary	wikt:conj:p22208:r100856:t0:קל עבר|wikt:conj:p22208:r100856:t0:קל שם הפועל|wikt:conj:p22210:r100857:t0:קל עבר|wikt:conj:p22210:r100857:t0:קל שם הפועל|wikt:entry:p11858:r521112:o4666:t0|wikt:entry:p11858:r521112:o6395:t0	0.9999	GOLD	TRADITIONAL_CLASS_NOT_STATED
RT-1f4aab1b4c	{{שרש|גנז|ג־נ־ז}}, שלמים	גנז	ג	נ	ז			3	SHLEMIM	שלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.N.C	strong	True	False	False	False	False	False	False	False	גנז	RG-1f4aab1b4c	1	PAAL	hewiktionary	wikt:conj:p22214:r100855:t0:קל עבר|wikt:conj:p22214:r100855:t0:קל שם הפועל|wikt:entry:p22177:r511269:o23:t0	0.988	GOLD	
RT-96f87a329a	"{{שרש|גור|ג־ו־ר}}, [[נספח:גזרת נע""ו/י|גזרת נע""ו/י]]"	גור	ג	ו	ר			3	AYIN_WAW_YOD	"גזרת נע""ו/י"	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	True	C.W.R	hollow_candidate	False	False	True	False	False	False	False	False	גור	RG-96f87a329a	3	HITPAEL|PAAL|PIEL	hewiktionary	wikt:conj:p31403:r402548:t0:התפעל עבר|wikt:conj:p31403:r402548:t0:פיעל עבר|wikt:conj:p31403:r402548:t0:קל עבר|wikt:conj:p31403:r402548:t0:קל שם הפועל|wikt:entry:p19739:r414421:o2175:t0|wikt:entry:p31401:r511173:o0:t0|wikt:entry:p9587:r510146:o3001:t0	0.988	GOLD	
RT-e5e3a2459e	{{שרש3|ג|ר|ב}}	גרב	ג	ר	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	גרב	RG-e5e3a2459e	1	PAAL	hewiktionary	wikt:entry:p17748:r519427:o2458:t0|wikt:entry:p17748:r519427:o2840:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-7379cd92af	{{שרש3|ג|ר|ר}}	גרר	ג	ר	ר			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	True	C.R.R+GEM	geminate	False	False	False	False	False	True	False	False	גרר	RG-7379cd92af	1	PAAL	hewiktionary	wikt:entry:p55474:r519541:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-72dac1701a	ד־ג־ד־ג	דגדג	ד	ג	ד	ג		4			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	C.C.C.C	quadriliteral	False	False	False	False	False	False	False	True	דגדג	RG-72dac1701a	1	PIEL	hewiktionary	wikt:conj:p17639:r414693:t0:פיעל עבר|wikt:conj:p17639:r414693:t0:פיעל שם הפועל	0.94	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-052b8636cf	{{שרש4|ד|כ|ד|ך}}	דכדכ	ד	כ	ד	כ		4			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	C.C.C.C	quadriliteral	False	False	False	False	False	False	False	True	דכדכ	RG-052b8636cf	1	PIEL	hewiktionary	wikt:entry:p55573:r510180:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-39f97a5fbc	{{שרש3|ד|א|ג}}	דאג	ד	א	ג			3			False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	C.A.C	guttural_containing	False	False	False	False	False	False	True	False	דאג	RG-39f97a5fbc	1	PAAL	hewiktionary	wikt:entry:p45708:r418061:o51:t0	0.3	QUESTIONABLE	TRADITIONAL_CLASS_NOT_STATED
RT-5375d9fe14	{{שרש3|ד|א|ה}}	דאה	ד	א	ה			3			False	False	False	False	False	False	True	False	False	True	False	True	True	False	False	False	True	C.A.H	final_he	False	True	False	False	False	False	True	False	דאה	RG-5375d9fe14	1	PAAL	hewiktionary	wikt:entry:p55395:r502339:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-c8b3a354dd	ד־ב־ק	דבק	ד	ב	ק			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	דבק	RG-c8b3a354dd	3	HIFIL|HUFAL|PAAL	hewiktionary	wikt:conj:p45634:r270874:t0:הופעל עבר|wikt:conj:p45634:r270874:t0:הפעיל עבר|wikt:conj:p45634:r270874:t0:קל עבר|wikt:conj:p45634:r270874:t0:קל שם הפועל|wikt:entry:p39133:r514816:o1809:t0|wikt:entry:p48354:r521355:o0:t0	0.96	SILVER	
RT-2b643eede0	{{שרש3|ד|ח|ף}}	דחפ	ד	ח	פ			3			False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	C.X.C	guttural_containing	False	False	False	False	False	False	True	False	דחפ	RG-2b643eede0	1	PAAL	hewiktionary	wikt:entry:p41286:r519539:o15:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-5909db7f59	"{{שרש3|ד|ח|ה}} פ""י"	דחה	ד	ח	ה			3		"פ""י"	False	False	False	False	False	False	True	False	False	True	False	True	True	False	False	False	True	C.X.H	final_he	False	True	False	False	False	False	True	False	דחה	RG-5909db7f59	2	NIFAL|PAAL	hewiktionary	wikt:conj:p56539:r384341:t0:נפעל עבר|wikt:conj:p56539:r384341:t0:נפעל שם הפועל|wikt:conj:p56539:r384341:t0:קל עבר|wikt:entry:p54748:r441143:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED|TRADITIONAL_CLASS_UNMAPPED_LABEL
RT-eb62bbbec7	"{{שרש3|ד|ו|ן}}, נחי ע""ו"	דונ	ד	ו	נ			3	AYIN_WAW_YOD	"נחי ע""ו"	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	C.W.N	hollow_candidate	False	False	True	False	False	False	False	False	דונ	RG-eb62bbbec7	2	NIFAL|PAAL	hewiktionary	wikt:conj:p20055:r508655:t0:נפעל עבר|wikt:conj:p20055:r508655:t0:קל עבר|wikt:conj:p20055:r508655:t0:קל שם הפועל|wikt:entry:p39974:r521973:o0:t0|wikt:entry:p6883:r520032:o0:t0	0.988	GOLD	
RT-59de8756f8	{{שרש3|ד|ר|ך|גזרה=השלמים}}	דרכ	ד	ר	כ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	דרכ	RG-59de8756f8	2	HIFIL|PAAL	hewiktionary	wikt:conj:p13383:r270884:t0:הפעיל עבר|wikt:conj:p13383:r270884:t0:הפעיל שם הפועל|wikt:conj:p13383:r270884:t0:קל עבר|wikt:conj:p13383:r270884:t0:קל שם הפועל|wikt:entry:p52390:r494998:o0:t0|wikt:entry:p9769:r509999:o4084:t0	0.988	GOLD	TRADITIONAL_CLASS_NOT_STATED
RT-6990c28288	{{שרש3|ד|ר|ס}}	דרס	ד	ר	ס			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	דרס	RG-6990c28288	1	PAAL	hewiktionary	wikt:entry:p52031:r510190:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-22d9666463	"{{שרש3|ד|ו|שׁ}}, נחי ע""ו"	דושׁ	ד	ו	ש			3	AYIN_WAW_YOD	"נחי ע""ו"	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	C.W.C	hollow_candidate	False	False	True	False	False	False	False	False	דוש	RG-56ad40e87e	1	PAAL	hewiktionary	wikt:entry:p16845:r521393:o74:t0	0.8	SILVER	
RT-75dadc39f6	ב־ה־ר	בהר	ב	ה	ר			3			False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	C.H.R	guttural_containing	False	False	False	False	False	False	True	False	בהר	RG-75dadc39f6	1	HIFIL	hewiktionary	wikt:conj:p56271:r520834:t0:הפעיל עבר|wikt:conj:p56271:r520834:t0:הפעיל שם הפועל	0.94	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-432e01dd60	{{שרש3|ג|ז|ם|גזרה=השלמים}}	גזמ	ג	ז	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	גזמ	RG-432e01dd60	2	HIFIL|PAAL	hewiktionary	wikt:conj:p56259:r413995:t0:קל עבר|wikt:conj:p56260:r380236:t0:הפעיל עבר|wikt:conj:p56260:r380236:t0:הפעיל שם הפועל|wikt:entry:p33862:r511082:o54:t0|wikt:entry:p45497:r426061:o0:t0	0.988	GOLD	TRADITIONAL_CLASS_NOT_STATED
RT-1818cdecdf	{{שרש4|ז|ע|ז|ע}}, [[גזרת המרובעים]]	זעזע	ז	ע	ז	ע		4	QUADRILITERAL	גזרת המרובעים	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	C.E.C.E	quadriliteral	False	False	False	False	False	False	True	True	זעזע	RG-1818cdecdf	2	HITPAEL|PIEL	hewiktionary	wikt:entry:p40504:r360539:o0:t0|wikt:entry:p54375:r522412:o0:t0	0.5	SILVER	
RT-eab9baa22e	י־ז־ע	יזע	י	ז	ע			3			False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	Y.C.E	initial_yod_waw	False	False	False	False	True	False	True	False	יזע	RG-eab9baa22e	1	HIFIL	hewiktionary	wikt:conj:p31617:r321556:t0:הפעיל עבר|wikt:conj:p31617:r321556:t0:הפעיל שם הפועל	0.94	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-d863081d22	"{{שרש3|נ|ז|ק}}, [[גזרת חפ""נ]]"	נזק	נ	ז	ק			3	PE_NUN	"גזרת חפ""נ"	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	N.C.C	initial_nun	False	False	False	True	False	False	False	False	נזק	RG-d863081d22	1	HIFIL	hewiktionary	wikt:conj:p30862:r421754:t0:הפעיל עבר|wikt:conj:p30862:r421754:t0:הפעיל שם הפועל|wikt:entry:p30860:r361111:o0:t0	0.988	GOLD	
RT-f31fe74c2a	ט־ה־ר	טהר	ט	ה	ר			3			False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	C.H.R	guttural_containing	False	False	False	False	False	False	True	False	טהר	RG-f31fe74c2a	2	HITPAEL|PIEL	hewiktionary	wikt:conj:p56331:r448139:t0:התפעל עבר|wikt:conj:p56331:r448139:t0:פיעל עבר|wikt:entry:p52472:r509791:o20:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-305ca6931b	ט־נ־ף	טנפ	ט	נ	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.N.C	strong	True	False	False	False	False	False	False	False	טנפ	RG-305ca6931b	3	HITPAEL|PIEL|PUAL	hewiktionary	wikt:conj:p32779:r266394:t0:התפעל עבר|wikt:conj:p32779:r266394:t0:התפעל שם הפועל|wikt:conj:p32779:r266394:t0:פועל עבר|wikt:conj:p32779:r266394:t0:פיעל עבר|wikt:conj:p32779:r266394:t0:פיעל שם הפועל|wikt:entry:p51284:r510342:o0:t0	0.988	GOLD	TRADITIONAL_CLASS_NOT_STATED
RT-3ffba2d61a	כ־ע־ס	כעס	כ	ע	ס			3			False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	C.E.C	guttural_containing	False	False	False	False	False	False	True	False	כעס	RG-3ffba2d61a	3	HIFIL|PAAL|PIEL	hewiktionary	wikt:conj:p57622:r398414:t0:הפעיל עבר|wikt:conj:p57622:r398414:t0:הפעיל שם הפועל|wikt:conj:p57622:r398414:t0:פיעל עבר|wikt:conj:p57622:r398414:t0:קל עבר|wikt:entry:p10861:r519584:o1956:t0|wikt:entry:p10861:r519584:o2844:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-99973d6b33	{{שרש3|כ|ר|ז}}	כרז	כ	ר	ז			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	כרז	RG-99973d6b33	2	HIFIL|PAAL	hewiktionary	wikt:conj:p45434:r441012:t0:הפעיל עבר|wikt:conj:p45434:r441012:t0:הפעיל שם הפועל|wikt:conj:p45434:r441012:t0:קל עבר|wikt:entry:p53962:r510393:o0:t0|wikt:entry:p59354:r519992:o0:t0	0.988	GOLD	TRADITIONAL_CLASS_NOT_STATED
RT-ca4f9bcb1d	{{שרש3|כ|ר|ח|גזרה=השלמים}}	כרח	כ	ר	ח			3			False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	C.R.X	guttural_containing	False	False	False	False	False	False	True	False	כרח	RG-ca4f9bcb1d	1	HIFIL	hewiktionary	wikt:conj:p45425:r321432:t0:הפעיל עבר|wikt:conj:p45425:r321432:t0:הפעיל שם הפועל|wikt:entry:p45428:r520320:o0:t0	0.988	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-ead0f67c63	{{שרש3|נ|כ|ה}}	נכה	נ	כ	ה			3	LAMED_YOD_HE+PE_NUN	"גזרת חפ""נ ; גזרת נל""י/ה"	True	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	True	N.C.H	final_he	False	True	False	True	False	False	True	False	נכה	RG-ead0f67c63	5	HIFIL|HUFAL|NIFAL|PIEL|PUAL	hewiktionary	wikt:conj:p32643:r301996:t0:הופעל עבר|wikt:conj:p32643:r301996:t0:הפעיל עבר|wikt:conj:p32643:r301996:t0:הפעיל שם הפועל|wikt:conj:p32643:r301996:t0:נפעל עבר|wikt:conj:p32643:r301996:t0:פועל עבר|wikt:conj:p32643:r301996:t0:פיעל עבר|wikt:entry:p22422:r475472:o0:t0|wikt:entry:p22422:r475472:o1266:t0|wikt:entry:p22422:r475472:o569:t0|wikt:entry:p54511:r516961:o0:t0|wikt:entry:p54511:r516961:o2976:t0	0.9984	GOLD	
RT-5c2a1471bf	{{שרש3|ה|ל|ל|א}}	הלל	ה	ל	ל			3	AYIN_AYIN	גזרת הכפולים ; כפולים	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	H.C.C+GEM	geminate	False	False	False	False	False	True	True	False	הלל	RG-5c2a1471bf	4	?|HIFIL|PAAL|PUAL	hewiktionary	wikt:conj:p30880:r161574:t0:הפעיל עבר|wikt:conj:p30880:r161574:t0:קל עבר|wikt:conj:p60277:r516663:t0:פועל עבר|wikt:conj:p60277:r516663:t0:פיעל עבר|wikt:conj:p60277:r516663:t0:פיעל שם הפועל|wikt:conj:p60277:r516663:t0:קל עבר|wikt:entry:p13014:r519653:o3655:t0|wikt:entry:p13014:r519653:o4071:t0|wikt:entry:p13014:r519653:o70:t0|wikt:entry:p13140:r429046:o21:t0	0.992	SILVER	
RT-75bdf02695	{{שרש4|ה|מ|ה|ם}}	המהמ	ה	מ	ה	מ		4			False	False	False	False	False	False	True	False	False	False	True	False	True	False	False	True	True	H.C.H.C	quadriliteral	False	False	False	False	False	False	True	True	המהמ	RG-75bdf02695	1	PIEL	hewiktionary	wikt:entry:p58723:r418035:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-99c7d6c802	{{שרש3|ס|כ|ם א}}	סכמ	ס	כ	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סכמ	RG-99c7d6c802	4	HIFIL|HUFAL|PAAL|PIEL	hewiktionary	wikt:entry:p22651:r450533:o477:t0|wikt:entry:p22651:r450533:o96:t0|wikt:entry:p57761:r402295:o2:t0|wikt:entry:p57769:r402082:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
