record_id	record_type	lemma	source_primary	quality_tier	missing_fields	details
LX-4a39ca6e62	lexeme	הִשִּׂיק	hewiktionary	QUESTIONABLE	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-bcf0ce4c20	lexeme	תִּמְרֵן	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-d30e0de15a	lexeme	רָחַק	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-c7746050a6	lexeme	שִׁסֵּף	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-45861bf312	lexeme	נִיֵּחַ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-d2806c0ce3	lexeme	לָכָד	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-4517538b74	lexeme	לִכֵּד	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-8bc482eea0	lexeme	הִתְלַכֵּד	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-a1c3eedf0d	lexeme	מִלְכֵּד	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-4825e09b01	lexeme	הִתְמוֹגֵג	hewiktionary	QUESTIONABLE	lemma_unvocalized	WIKTIONARY_ONLY
LX-8092e169c7	lexeme	שָׁתַת	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-edd383470a	lexeme	עָלַב	hewiktionary	SILVER	lemma_unvocalized|gloss_en	WIKTIONARY_ONLY
LX-a08c1287f2	lexeme	דָּגַה	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-0a542c64da	lexeme	עָלַס	hewiktionary	SILVER	lemma_unvocalized|gloss_en	WIKTIONARY_ONLY
LX-d54c205248	lexeme	נֶעֱלָס	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-c4d4f3b51d	lexeme	הִתְפַּקֵּק	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-8ae8d87443	lexeme	פּוֹקֵק	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-665dd540cf	lexeme	מִלֵּט	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-d580ea2b72	lexeme	גִּבֵּב	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized	WIKTIONARY_ONLY
LX-753d44396b	lexeme	פָּחַת	hewiktionary	SILVER	lemma_unvocalized|gloss_en	WIKTIONARY_ONLY
LX-1bdae2c637	lexeme	פִּחֵת	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-230d4ecf38	lexeme	הִקְרִין	hewiktionary	SILVER	lemma_unvocalized	WIKTIONARY_ONLY
LX-a62205ae3b	lexeme	הִצְמִיחַ	hewiktionary	SILVER	lemma_unvocalized	WIKTIONARY_ONLY
LX-b29957dad8	lexeme	מָלַג	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-27c7e57829	lexeme	בִּיֵּל	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-5f0a664913	lexeme	זָלַף	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-ca00cf4c7b	lexeme	זִלֵּף	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-918b979dca	lexeme	הִגֵּר	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-bed71c9ac1	lexeme	מָרַט	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-3a059443b9	lexeme	בִּיֵּם	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-02177ecbb8	lexeme	הִקְשִׁיחַ	hewiktionary	SILVER	lemma_unvocalized|gloss_en	WIKTIONARY_ONLY
LX-667d42a756	lexeme	מִשֵׁשׁ	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-f738773729	lexeme	טָפַף	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-dd6192f009	lexeme	עִכֵּס	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-fbba9f46dc	lexeme	קָאָה	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized	WIKTIONARY_ONLY
LX-df45508c98	lexeme	קָיָה	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-34a2c6a64f	lexeme	זִוֵּד	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-c37b5317b0	lexeme	חָתָה	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-d30a318a2b	lexeme	חִתָּה	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-c423f6d879	lexeme	הִשְׁקִיף	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-14d2046683	lexeme	הִפְצִיעַ	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-2f87609dae	lexeme	הִשְׁעָה	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-b822ef4949	lexeme	שִׁכְלֵל	hewiktionary	QUESTIONABLE	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-59df3d0264	lexeme	יִצֵּג	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-4dd109f9cf	lexeme	סָגָה	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-771c51cfbe	lexeme	גִּמְגֵּם	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-9244f6179e	lexeme	נִפְלַל	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-7a1086916f	lexeme	רָפַד	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-2cba6efc6a	lexeme	שִׂרְטֵט	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized	WIKTIONARY_ONLY
LX-3be6c0f734	lexeme	עִתֵּד	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-4e304ebaae	lexeme	יִבֵּל	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-b46ddc0777	lexeme	הִדְהֵד	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-5f19013cbb	lexeme	הִתְנַפְנֵף	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-c7ad008540	lexeme	הִרְתִיעַ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-40fe2d28a8	lexeme	תִּעְתֵּעַ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-90a09a78fa	lexeme	נִמְתַּח	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-f4939e46f8	lexeme	בִּרְבֵּר	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-a80cc03147	lexeme	הִרְעִיף	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-95d3bfec34	lexeme	הִתְחַנֵּף	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-9e7f4e233c	lexeme	עֵרָה	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-e5ae2f7a7e	lexeme	שִׁמֵּת	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-086e693112	lexeme	הִתְרִיעַ	hewiktionary	SILVER	lemma_unvocalized|gloss_en	WIKTIONARY_ONLY
LX-c3ecda33c5	lexeme	נִרְזָה	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-a187bb5879	lexeme	הִתְחַלָּה	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-9f01b2973b	lexeme	פָּקַר	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized	WIKTIONARY_ONLY
LX-0c39095129	lexeme	יָסַד	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-1cd1f9bf0f	lexeme	יִסֵּד	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-ebbc257965	lexeme	צָלָה	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-084dbec5d0	lexeme	צִלָּה	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-c6e7e0b0a2	lexeme	תֵּרֵץ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-1311102f2d	lexeme	נִקְרָה	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-a831830768	lexeme	נִקֵּז	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-61f6b58a90	lexeme	אִשְׁפֵּז	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-b25a916d9a	lexeme	כִּוֵּץ	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-297da052dc	lexeme	הֻסְכַּם	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-429c8d1085	lexeme	הִסְתַּבְסֵב	hewiktionary	QUESTIONABLE	infinitive_vocalized	WIKTIONARY_ONLY
LX-e4f099c845	lexeme	קָצַע	hewiktionary	QUESTIONABLE	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-e4bb689969	lexeme	קִצֵּעַ	hewiktionary	QUESTIONABLE	gloss_en	WIKTIONARY_ONLY
LX-4fd35f282c	lexeme	הִקְצִיעַ	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-8431cd4a61	lexeme	יִבֵֵּא	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-05c640ff73	lexeme	הִתְנַדְנֵד	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-412bbc4d54	lexeme	הִתְוָה	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-765da2daa4	lexeme	סִנְגֵּר	hewiktionary	QUESTIONABLE	gloss_en	WIKTIONARY_ONLY
LX-8a6a4ac24f	lexeme	מָחַץ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-dde97333b3	lexeme	הִתִּיק	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-b6d27601a3	lexeme	קָבַץ	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-e577b40505	lexeme	קִבֵּץ	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-b7c46db239	lexeme	נִכְנַף	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-ef73ea314b	lexeme	נִסְמָן	hewiktionary	QUESTIONABLE	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-8ddedc1a7d	lexeme	נָדַב	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-def39fabfc	lexeme	נִדֵּב	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-3030f12f85	lexeme	נִדַּב	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-41f2cdc832	lexeme	חִדָּה	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-e10a856b0b	lexeme	חָדָה	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-b46a4f9489	lexeme	טִמְטֵם	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-48103dfac4	lexeme	מִצְמֵץ	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-1a2f93fc83	lexeme	תִּסְכֵּל	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-6e7fc8353d	lexeme	נִסֵּח	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-2da6382b1e	lexeme	נִסַּח	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-e45f758cb6	lexeme	נִכְמַר	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-fc4b99500f	lexeme	עָטַן	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-6861a00f6a	lexeme	נִמְלַץ	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-6f01ac4ca9	lexeme	נָבַק	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-ee19b3a78e	lexeme	הִתְאַכְסֵן	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-32d21bd0e9	lexeme	הִתְלַחֵשׁ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-651bc8ddef	lexeme	הִנְוָה	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-19e5d3ce76	lexeme	הִתְנַוֵּה	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-40223b74eb	lexeme	הִתְנָאָה	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-7601cc707a	lexeme	הִטְרִיחַ	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-47f9b8697e	lexeme	הֶחְבִּיר	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-8072039b96	lexeme	קָשַׁט	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-e0187e9598	lexeme	צָעַד	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-a5b9b128cb	lexeme	רִתֵּף	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-46921562d9	lexeme	נִגְמַם	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-ed54e6eb9d	lexeme	פַּרְשֵׁז	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-5b138a74d1	lexeme	עָשַׁשׁ	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-21c514d57a	lexeme	מִלְמֵל	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-e91f3e6423	lexeme	בִּרְזֵג	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-8207a6bb52	lexeme	הִתְאַשֵּׁר	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-dfff8cd5a2	lexeme	הִבְרִיא	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-6976de24b8	lexeme	הִתְיַמֵּר	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-f613bb0d68	lexeme	הֻתְמַר	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-b28415fb79	lexeme	הִתְמַזְמֵז	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-a62e2703a0	lexeme	מִזְמֵז	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-ccdfd0ef28	lexeme	מֻזָּז	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-5518bdaaea	lexeme	הֵהִין	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-51cec0f065	lexeme	הֶאֱבִיב	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-78c04db5d6	lexeme	הֶחְלִים	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-f8e8b206bc	lexeme	נִגְרַז	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-28e44ce4df	lexeme	הֵפִיחַ	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-b111069d9f	lexeme	הִפִּיחַ	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-ed433884a7	lexeme	הֵקִיץ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-cacb801514	lexeme	הִזְרִיעַ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-1f99725a1d	lexeme	הִבְעִיל	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-d0ae699a21	lexeme	יָפַח	hewiktionary	QUESTIONABLE	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-07d13abd19	lexeme	הִצְרִיט	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-c3a6071e7f	lexeme	נַעֲוֵה	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-4c69d82640	lexeme	רִפְּרֵפּ	hewiktionary	QUESTIONABLE	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-8422e9340d	lexeme	הִתְמַמְשֵׁק	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-b022535679	lexeme	הִתְפַּשֵּׁר	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-1dce13a52c	lexeme	נִדְהַם	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-7a6fb752a3	lexeme	הִגִּיר	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-5b4ce09d71	lexeme	הִשְׁתַּנְמֵךְ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-22bbfc1e09	lexeme	סִמְפֵּת	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-d5e57f6abd	lexeme	הֶחֱרִים	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized	WIKTIONARY_ONLY
LX-987751f905	lexeme	הוֹדַע	hewiktionary	QUESTIONABLE	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-76696b3a68	lexeme	שָׂכָה	hewiktionary	QUESTIONABLE	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-70006a8e7c	lexeme	שָׂכָה	hewiktionary	QUESTIONABLE	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-62c251cc6f	lexeme	אִרְגֵּן	hewiktionary	SILVER	lemma_unvocalized	WIKTIONARY_ONLY
LX-f1a2c69bad	lexeme	הֵצִיץ	hewiktionary	SILVER	lemma_unvocalized	WIKTIONARY_ONLY
LX-19bf0b222b	lexeme	הִרְקִיחַ	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-3028cd04ea	lexeme	קֵרֵר	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-31ad99b5e8	lexeme	זֹרַב	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-e8e231b6ee	lexeme	נִכְתַּם	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-ea0f11fc8c	lexeme	הֵגִיס	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-085f0f0c2b	lexeme	הִכְלִיב	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-ddcc5b1662	lexeme	נֶאֱנַס	hewiktionary	SILVER	lemma_unvocalized|gloss_en	WIKTIONARY_ONLY
LX-750b27e4af	lexeme	הִסִּיחַ	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-77fc5a982a	lexeme	הִלְבִּין	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-6dfdeeefde	lexeme	הִתְבַּשֵּׂם	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-a26a9fbc56	lexeme	כִּשְׁכֵּשׁ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-6d19f78129	lexeme	אִתְּמַר	hewiktionary	QUESTIONABLE	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-70bf278e99	lexeme	לִכְלֵךְ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-2d211ea1a6	lexeme	צִמְרֵר	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-8287d32f21	lexeme	קָמַר	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-401f0ffd87	lexeme	הִצְטַיֵּד	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-f850b15366	lexeme	הִתְגַּלֵּשׁ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-38dd5779cd	lexeme	רָקַח	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-8d64f36753	lexeme	נִשְׂקַד	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-f21734b76e	lexeme	יַפְיַף	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-289384e52d	lexeme	הִכִּישׁ	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-20e386e879	lexeme	שָׁסָה	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-ea6ba9ac8f	lexeme	שִׁסָּה	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-13a817e5b3	lexeme	הִשִּׁיךְ	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-b0ecbfa52b	lexeme	עָבָה	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-5a986b58bf	lexeme	עִבַּה	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-7d0987bb3d	lexeme	קִזֵּז	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-c3da55e31f	lexeme	הִפְלָה	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-8cecb2fe32	lexeme	כָּסַח	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-6101e3137a	lexeme	כִּסֵּחַ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-a8b2ee381f	lexeme	הִתְמוֹטֵט	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-6cb1ea183c	lexeme	הִשְׂתָּרֵעַ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-dde4e5068e	lexeme	סִנְתֵּז	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-5f487f22df	lexeme	נַעֲלָה	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-8ff8a9846f	lexeme	הִתְקַפֵּל	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-5323a3a394	lexeme	חִלְחֵל	hewiktionary	SILVER	lemma_unvocalized|infinitive_vocalized	WIKTIONARY_ONLY
LX-cee8250481	lexeme	הִתְחַלְחֵל	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-6bf6a0319e	lexeme	הוּנָח	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-44043ac07a	lexeme	הֵמִיט	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-1105dafc27	lexeme	נוֹעַד	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-96c91fcf99	lexeme	הִחְטִיא	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-c1456bca12	lexeme	דִּשְׁדֵּשׁ	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-eec18319d6	lexeme	הִצְנִיעַ	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-51932908bb	lexeme	הִנְגִישׁ	hewiktionary	QUESTIONABLE	infinitive_vocalized	WIKTIONARY_ONLY
LX-755cd83eb1	lexeme	צִלֵּק	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-63447a0eb9	lexeme	תָּעָה	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-8ad35fb217	lexeme	דֵּרֵג	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-6a20678664	lexeme	שָׁמַט	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-ce732fd869	lexeme	נַעֲנָה	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-a5a064603d	lexeme	נִלְטַף	hewiktionary	SILVER	lemma_unvocalized|gloss_en	WIKTIONARY_ONLY
LX-d8d5b30c40	lexeme	צָנַף	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-4f4284ada7	lexeme	נִתֵּץ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-6a7f3978c3	lexeme	נוֹצַר	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-2f455e5516	lexeme	הפריז	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-b6950b5ce9	lexeme	נִרְדַם	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-5e2a552ecd	lexeme	הִתְנַשֵּׁא	hewiktionary	QUESTIONABLE	infinitive_vocalized	WIKTIONARY_ONLY
LX-15a1d9ec3b	lexeme	תִּכְנֵן	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-000a71e8a7.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-000a71e8a7.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-000a71e8a7.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-000a71e8a7.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-0097959b5a.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-0097959b5a.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-0097959b5a.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-0097959b5a.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
