lexeme_id	lemma_vocalized	binyan	source_primary	quality_tier	past_observed_cells	past_completeness	missing_past_cells
LX-4f8f38cc56	מִשְׁמֵשׁ	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ed51d53fe2	חָלַט	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-953f98423f	חִלֵּט	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-3b3c4a7f66	אָהַל	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-462df30a80	אִהֵל	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-6892f24df4	נָמַר	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-000c168e7e	נִמֵּר	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ad8d500584	צַר	PAAL	hewiktionary	QUESTIONABLE	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-477328f513	צָר	PAAL	hewiktionary	QUESTIONABLE	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b90cc8c23c	אִיֵּד	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-128e33cad6	טָבַל	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-6baa3bd5bc	נָכוֹן	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-1335ad964b	מָחַק	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-4cfbc9283b	מִחֵק	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-876628fc5c	נָר	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-13b90bd659	פָּלַט	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-7b5d7bc38d	פָּקַס	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-2c50205e81	פָּרַף	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-21964d1281	רָכַס	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-c1783f7659	רִכֵּס	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-4ca723d302	נָגַב	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-e637fd9b8a	נִגֵּב	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-8aa6ef3cee	לָפַת	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-6d87adbd25	לִפֵּת	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-51d4d2e080	יָתַד	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-fccf058033	פִּשְׁפֵּשׁ	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-fb0871bc3d	נִפֵּט	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-24b1b773e1	שָׁחַר	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-1fc1ba24f1	שִׁחֵר	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-4a1291f210	שָׁנָה	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-1bb2218723	אוּיַּל	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-9a0b4e41ce	אָפַס	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-3ed1cc7747	אִפֵּס	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-79b1fb1a46	אֵרֵחַ	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-145c86be9e	פִּחְמֵן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-db0eea5266	חִמְצֵן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-1af562e7eb	אָרַג	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-07b18a92ca	פָּעַל	PAAL	hewiktionary	QUESTIONABLE	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-3f838ed083	קָמַץ	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-86b0772c53	קִמֵּץ	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-50b5f0bda2	כָּבֵד	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-6c276c1d5a	מִשְׂכֵּן	PIEL	hewiktionary	QUESTIONABLE	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-5294764d5e	פֹּרַשׁ	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-bc5a991233	זִרְחֵן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-e8de98eb61	כִּנָּה	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-2a6fc0337a	צָלַב	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-0b16f3c980	אָמַן	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-7ecfdb22a5	אִמֵּן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-49a519e20b	הִתְיַהֵר	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-1f097c2fd1	קָרַח	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-eefd507a95	גָּל	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-7e6c7c2120	גַּל	PAAL	hewiktionary	QUESTIONABLE	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-18ce81f924	הִסְכִּין	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-304b80c1ec	חָמֵץ	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-e2066ddfe1	מָזַג	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-48b5750ef8	בָּצַק	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-721f13f5d1	אִמֵּת	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-3270532dcf	אֻמַּת	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-7eef3a6acc	הִסְתַּלֵּק	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-43dc63465f	קָדַשׁ	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-a74fd16129	שָׂח	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-0c040b9ac8	שָׁח	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-8f7ba8afd9	שַׁח	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-02528bf589	חָפָה	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-61066be5b3	אִתְרֵג	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-63975267de	גִּשֵּׁשׁ	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-0f3af00f64	גָּשַׁשׁ	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-64720c5e76	שִֹבֵּעַ	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-5892455fa2	חִמֵּשׁ	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ccb07b63fc	הִפְשִׁיל	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-6f80bfc4b5	לֻקַּח	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-d200df23b0	עִזֵּק	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b02ebd0c06	עָזַק	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-c29c99663b	הִלְחִים	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-4b81f78a2b	רַע	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-9112d78de6	חִלָּה	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-1bfcd22439	נִפְנֵף	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-a5b5832115	גַּן	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-aaa680df06	צָרַב	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-32abdede88	עִגֵּן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-8471462417	מָלַח	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b379554f71	צָרַם	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-8be56062f4	נָגוֹז	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-5159c11567	שָׁטַח	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-e1f3176fc6	שָׁקַע	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-98fe3e0945	שִׁקַּע	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-c65336d065	תָּקַע	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b31cc64ce7	נָקַע	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-c63c6c7589	הִנְדֵּס	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-5f1f738719	עָבַט	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-8fe9eb3ff1	עִבֵּט	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-eb4bdac06e	גָּמַם	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-c89a5d54c7	גִּמֵּם	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b0c65fb345	נִבְדַּל	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-7f227b83ca	אִפֵּן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-683e9fe7de	קַל	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-8a25cb8b2c	רַב	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-4527cb0fbd	רָב	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-573a2fa497	חִסֵּד	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-f2517b04ab	כָּחַל	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-7f710cecf4	סִגֵּל	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-fbebdffa03	הִלִּיז	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-71a4decb66	בִּטֵּן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-62c257979b	מִדֵּף	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-0ecadb20f4	קָלַף	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-a2cd25c99c	כִּתֵּף	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-33e1362c25	פֵּרֵק	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-fe27319d78	פִּעְפַּע	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-028c8beb1b	עָנַב	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b0e53e06f6	נִפָּה	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-8bb64b81e5	סִמֵּס	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-13e60071b6	סָפָה	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-8cbefc8aae	עִרְסֵל	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-5da012b2b5	שִׁיֵּךְ	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-e59013e362	שֻׁיַּךְ	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-694018c1e4	זִמֵּן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-598eae73f6	אִפְשֵׁר	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-78c4affced	טֻשְׁטָשׁ	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-d3ed724b0f	טִשְׁטֵשׁ	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-16433fe5e9	פָּח	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ec49c4dcc6	הִיָּה	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-16f1333b9e	שָׂכַל	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-2bd7f3670b	שִׂכֵּל	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-3f8a61cd76	שָׁכַל	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-7c2f5fb686	כִּיֵּף	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ea25287b3f	מִסְמֵר	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-dae5c2bc9c	מֻסְמַר	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-1c807b5d91	עִשֵּׂב	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ac1088b036	דָּךְ	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-5ea23bbedf	מָךְ	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-c922e67326	רָשׁ	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-6b0a105ce4	מֻתַּן	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-d0566198f3	נָסַע	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-cf8198b3b5	הִשְׁחִית	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
