example_id	pair_id	condition	lexeme_id	source_form	source_cell	target_cell	target_features	target_form	analysis__root_id	analysis__root	analysis__root_orthographic	analysis__orthographic_root_group_id	analysis__root_length	analysis__binyan	analysis__root_binyan_key	analysis__structural_class	analysis__structural_signature	analysis__traditional_class	analysis__sc_strong	analysis__sc_final_he	analysis__sc_hollow_candidate	analysis__sc_initial_nun	analysis__sc_initial_yod_waw	analysis__sc_geminate	analysis__sc_guttural_containing	analysis__sc_quadriliteral	analysis__lemma_vocalized	analysis__lexeme_quality_tier	analysis__source_form_quality_tier	analysis__target_form_quality_tier	analysis__example_quality_tier	analysis__eligible_default	analysis__source_form_id	analysis__target_form_id	analysis__source_ids	analysis__lexeme_source_primary	analysis__target_is_syncretic	analysis__target_syncretism_group	analysis__target_same_form_past_cells	analysis__source_equals_target	analysis__target_form_length
PR:voc:LX-4ac10ca2bd:PST.3MSG>PST.3PL	LX-4ac10ca2bd:PST.3MSG>PST.3PL	voc	LX-4ac10ca2bd	הוֹפִיעַ	PST.3MSG	PST.3PL	PST,3,PL	הוֹפִיעוּ	RT-f47626496d	יפע	יפע	RG-f47626496d	3	HIFIL	RT-f47626496d|HIFIL	initial_yod_waw	Y.C.E	PE_YOD_WAW	False	False	False	False	True	False	True	False	הוֹפִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-4ac10ca2bd.PST.3MSG	LX-4ac10ca2bd.PST.3PL	heb_voc:5322|heb:2630|heb_voc:5324|heb:2632	unimorph_heb	True	LX-4ac10ca2bd:V1	PST.3PL	False	9
PR:unv:LX-4ac8504d68:PST.3MSG>PST.1SG	LX-4ac8504d68:PST.3MSG>PST.1SG	unv	LX-4ac8504d68	צירף	PST.3MSG	PST.1SG	PST,1,SG	צירפתי	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.1SG	heb_voc:30145|heb:30332|heb_voc:30148|heb:30338	unimorph_heb	False		PST.1SG	False	6
PR:unv:LX-4ac8504d68:PST.3MSG>PST.2MSG	LX-4ac8504d68:PST.3MSG>PST.2MSG	unv	LX-4ac8504d68	צירף	PST.3MSG	PST.2MSG	PST,2,SG,MASC	צירפת	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.2MSG	heb_voc:30145|heb:30332|heb_voc:30151|heb:30336	unimorph_heb	True	LX-4ac8504d68:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-4ac8504d68:PST.3MSG>PST.2FSG	LX-4ac8504d68:PST.3MSG>PST.2FSG	unv	LX-4ac8504d68	צירף	PST.3MSG	PST.2FSG	PST,2,SG,FEM	צירפת	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.2FSG	heb_voc:30145|heb:30332|heb_voc:30147|heb:30337	unimorph_heb	True	LX-4ac8504d68:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-4ac8504d68:PST.3MSG>PST.3FSG	LX-4ac8504d68:PST.3MSG>PST.3FSG	unv	LX-4ac8504d68	צירף	PST.3MSG	PST.3FSG	PST,3,SG,FEM	צירפה	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.3FSG	heb_voc:30145|heb:30332|heb_voc:30143|heb:30333	unimorph_heb	False		PST.3FSG	False	5
PR:unv:LX-4ac8504d68:PST.3MSG>PST.1PL	LX-4ac8504d68:PST.3MSG>PST.1PL	unv	LX-4ac8504d68	צירף	PST.3MSG	PST.1PL	PST,1,PL	צירפנו	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.1PL	heb_voc:30145|heb:30332|heb_voc:30146|heb:30335	unimorph_heb	False		PST.1PL	False	6
PR:unv:LX-4ac8504d68:PST.3MSG>PST.2MPL	LX-4ac8504d68:PST.3MSG>PST.2MPL	unv	LX-4ac8504d68	צירף	PST.3MSG	PST.2MPL	PST,2,PL,MASC	צירפתם	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.2MPL	heb_voc:30145|heb:30332|heb_voc:30149|heb:30339	unimorph_heb	False		PST.2MPL	False	6
PR:unv:LX-4ac8504d68:PST.3MSG>PST.2FPL	LX-4ac8504d68:PST.3MSG>PST.2FPL	unv	LX-4ac8504d68	צירף	PST.3MSG	PST.2FPL	PST,2,PL,FEM	צירפתן	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.2FPL	heb_voc:30145|heb:30332|heb_voc:30150|heb:30340	unimorph_heb	False		PST.2FPL	False	6
PR:unv:LX-4ac8504d68:PST.3MSG>PST.3PL	LX-4ac8504d68:PST.3MSG>PST.3PL	unv	LX-4ac8504d68	צירף	PST.3MSG	PST.3PL	PST,3,PL	צירפו	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.3PL	heb_voc:30145|heb:30332|heb_voc:30144|heb:30334	unimorph_heb	False		PST.3PL	False	5
PR:voc:LX-4ac8504d68:PST.3MSG>PST.1SG	LX-4ac8504d68:PST.3MSG>PST.1SG	voc	LX-4ac8504d68	צֵרֵף	PST.3MSG	PST.1SG	PST,1,SG	צֵרַפְתִּי	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.1SG	heb_voc:30145|heb:30332|heb_voc:30148|heb:30338	unimorph_heb	False		PST.1SG	False	10
PR:voc:LX-4ac8504d68:PST.3MSG>PST.2MSG	LX-4ac8504d68:PST.3MSG>PST.2MSG	voc	LX-4ac8504d68	צֵרֵף	PST.3MSG	PST.2MSG	PST,2,SG,MASC	צֵרַפְתָּ	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.2MSG	heb_voc:30145|heb:30332|heb_voc:30151|heb:30336	unimorph_heb	False		PST.2MSG	False	9
PR:voc:LX-4ac8504d68:PST.3MSG>PST.2FSG	LX-4ac8504d68:PST.3MSG>PST.2FSG	voc	LX-4ac8504d68	צֵרֵף	PST.3MSG	PST.2FSG	PST,2,SG,FEM	צֵרַפְתְּ	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.2FSG	heb_voc:30145|heb:30332|heb_voc:30147|heb:30337	unimorph_heb	False		PST.2FSG	False	9
PR:voc:LX-4ac8504d68:PST.3MSG>PST.3FSG	LX-4ac8504d68:PST.3MSG>PST.3FSG	voc	LX-4ac8504d68	צֵרֵף	PST.3MSG	PST.3FSG	PST,3,SG,FEM	צֵרְפָה	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.3FSG	heb_voc:30145|heb:30332|heb_voc:30143|heb:30333	unimorph_heb	False		PST.3FSG	False	7
PR:voc:LX-4ac8504d68:PST.3MSG>PST.1PL	LX-4ac8504d68:PST.3MSG>PST.1PL	voc	LX-4ac8504d68	צֵרֵף	PST.3MSG	PST.1PL	PST,1,PL	צֵרַפְנוּ	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.1PL	heb_voc:30145|heb:30332|heb_voc:30146|heb:30335	unimorph_heb	False		PST.1PL	False	9
PR:voc:LX-4ac8504d68:PST.3MSG>PST.2MPL	LX-4ac8504d68:PST.3MSG>PST.2MPL	voc	LX-4ac8504d68	צֵרֵף	PST.3MSG	PST.2MPL	PST,2,PL,MASC	צֵרַפְתֶּם	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.2MPL	heb_voc:30145|heb:30332|heb_voc:30149|heb:30339	unimorph_heb	False		PST.2MPL	False	10
PR:voc:LX-4ac8504d68:PST.3MSG>PST.2FPL	LX-4ac8504d68:PST.3MSG>PST.2FPL	voc	LX-4ac8504d68	צֵרֵף	PST.3MSG	PST.2FPL	PST,2,PL,FEM	צֵרַפְתֶּן	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.2FPL	heb_voc:30145|heb:30332|heb_voc:30150|heb:30340	unimorph_heb	False		PST.2FPL	False	10
PR:voc:LX-4ac8504d68:PST.3MSG>PST.3PL	LX-4ac8504d68:PST.3MSG>PST.3PL	voc	LX-4ac8504d68	צֵרֵף	PST.3MSG	PST.3PL	PST,3,PL	צֵרְפוּ	RT-a79ea71a53	צרפ	צרפ	RG-a79ea71a53	3	PIEL	RT-a79ea71a53|PIEL	strong	C.R.C		True	False	False	False	False	False	False	False	צֵרֵף	SILVER	SILVER	SILVER	SILVER	True	LX-4ac8504d68.PST.3MSG	LX-4ac8504d68.PST.3PL	heb_voc:30145|heb:30332|heb_voc:30144|heb:30334	unimorph_heb	False		PST.3PL	False	7
PR:unv:LX-4b1ca5313c:PST.3MSG>PST.1SG	LX-4b1ca5313c:PST.3MSG>PST.1SG	unv	LX-4b1ca5313c	נשרף	PST.3MSG	PST.1SG	PST,1,SG	נשרפתי	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.1SG	heb_voc:27149|heb:28180|heb_voc:27152|heb:28190	unimorph_heb	False		PST.1SG	False	6
PR:unv:LX-4b1ca5313c:PST.3MSG>PST.2MSG	LX-4b1ca5313c:PST.3MSG>PST.2MSG	unv	LX-4b1ca5313c	נשרף	PST.3MSG	PST.2MSG	PST,2,SG,MASC	נשרפת	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.2MSG	heb_voc:27149|heb:28180|heb_voc:27155|heb:28187	unimorph_heb	True	LX-4b1ca5313c:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-4b1ca5313c:PST.3MSG>PST.2FSG	LX-4b1ca5313c:PST.3MSG>PST.2FSG	unv	LX-4b1ca5313c	נשרף	PST.3MSG	PST.2FSG	PST,2,SG,FEM	נשרפת	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.2FSG	heb_voc:27149|heb:28180|heb_voc:27151|heb:28188	unimorph_heb	True	LX-4b1ca5313c:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-4b1ca5313c:PST.3MSG>PST.3FSG	LX-4b1ca5313c:PST.3MSG>PST.3FSG	unv	LX-4b1ca5313c	נשרף	PST.3MSG	PST.3FSG	PST,3,SG,FEM	נשרפה	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.3FSG	heb_voc:27149|heb:28180|heb_voc:27146|heb:28182	unimorph_heb	False		PST.3FSG	False	5
PR:unv:LX-4b1ca5313c:PST.3MSG>PST.1PL	LX-4b1ca5313c:PST.3MSG>PST.1PL	unv	LX-4b1ca5313c	נשרף	PST.3MSG	PST.1PL	PST,1,PL	נשרפנו	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.1PL	heb_voc:27149|heb:28180|heb_voc:27150|heb:28186	unimorph_heb	False		PST.1PL	False	6
PR:unv:LX-4b1ca5313c:PST.3MSG>PST.2MPL	LX-4b1ca5313c:PST.3MSG>PST.2MPL	unv	LX-4b1ca5313c	נשרף	PST.3MSG	PST.2MPL	PST,2,PL,MASC	נשרפתם	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.2MPL	heb_voc:27149|heb:28180|heb_voc:27153|heb:28191	unimorph_heb	False		PST.2MPL	False	6
PR:unv:LX-4b1ca5313c:PST.3MSG>PST.2FPL	LX-4b1ca5313c:PST.3MSG>PST.2FPL	unv	LX-4b1ca5313c	נשרף	PST.3MSG	PST.2FPL	PST,2,PL,FEM	נשרפתן	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.2FPL	heb_voc:27149|heb:28180|heb_voc:27154|heb:28192	unimorph_heb	False		PST.2FPL	False	6
PR:unv:LX-4b1ca5313c:PST.3MSG>PST.3PL	LX-4b1ca5313c:PST.3MSG>PST.3PL	unv	LX-4b1ca5313c	נשרף	PST.3MSG	PST.3PL	PST,3,PL	נשרפו	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.3PL	heb_voc:27149|heb:28180|heb_voc:27147|heb:28183	unimorph_heb	False		PST.3PL	False	5
PR:voc:LX-4b1ca5313c:PST.3MSG>PST.1SG	LX-4b1ca5313c:PST.3MSG>PST.1SG	voc	LX-4b1ca5313c	נִשְׂרַף	PST.3MSG	PST.1SG	PST,1,SG	נִשְׂרַפְתִּי	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.1SG	heb_voc:27149|heb:28180|heb_voc:27152|heb:28190	unimorph_heb	False		PST.1SG	False	13
PR:voc:LX-4b1ca5313c:PST.3MSG>PST.2MSG	LX-4b1ca5313c:PST.3MSG>PST.2MSG	voc	LX-4b1ca5313c	נִשְׂרַף	PST.3MSG	PST.2MSG	PST,2,SG,MASC	נִשְׂרַפְתָּ	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.2MSG	heb_voc:27149|heb:28180|heb_voc:27155|heb:28187	unimorph_heb	False		PST.2MSG	False	12
PR:voc:LX-4b1ca5313c:PST.3MSG>PST.2FSG	LX-4b1ca5313c:PST.3MSG>PST.2FSG	voc	LX-4b1ca5313c	נִשְׂרַף	PST.3MSG	PST.2FSG	PST,2,SG,FEM	נִשְׂרַפְתְּ	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.2FSG	heb_voc:27149|heb:28180|heb_voc:27151|heb:28188	unimorph_heb	False		PST.2FSG	False	12
PR:voc:LX-4b1ca5313c:PST.3MSG>PST.3FSG	LX-4b1ca5313c:PST.3MSG>PST.3FSG	voc	LX-4b1ca5313c	נִשְׂרַף	PST.3MSG	PST.3FSG	PST,3,SG,FEM	נִשְׂרְפָה	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.3FSG	heb_voc:27149|heb:28180|heb_voc:27146|heb:28182	unimorph_heb	False		PST.3FSG	False	10
PR:voc:LX-4b1ca5313c:PST.3MSG>PST.1PL	LX-4b1ca5313c:PST.3MSG>PST.1PL	voc	LX-4b1ca5313c	נִשְׂרַף	PST.3MSG	PST.1PL	PST,1,PL	נִשְׂרַפְנוּ	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.1PL	heb_voc:27149|heb:28180|heb_voc:27150|heb:28186	unimorph_heb	False		PST.1PL	False	12
PR:voc:LX-4b1ca5313c:PST.3MSG>PST.2MPL	LX-4b1ca5313c:PST.3MSG>PST.2MPL	voc	LX-4b1ca5313c	נִשְׂרַף	PST.3MSG	PST.2MPL	PST,2,PL,MASC	נִשְׂרַפְתֶּם	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.2MPL	heb_voc:27149|heb:28180|heb_voc:27153|heb:28191	unimorph_heb	False		PST.2MPL	False	13
PR:voc:LX-4b1ca5313c:PST.3MSG>PST.2FPL	LX-4b1ca5313c:PST.3MSG>PST.2FPL	voc	LX-4b1ca5313c	נִשְׂרַף	PST.3MSG	PST.2FPL	PST,2,PL,FEM	נִשְׂרַפְתֶּן	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.2FPL	heb_voc:27149|heb:28180|heb_voc:27154|heb:28192	unimorph_heb	False		PST.2FPL	False	13
PR:voc:LX-4b1ca5313c:PST.3MSG>PST.3PL	LX-4b1ca5313c:PST.3MSG>PST.3PL	voc	LX-4b1ca5313c	נִשְׂרַף	PST.3MSG	PST.3PL	PST,3,PL	נִשְׂרְפוּ	RT-bdf2cc6bc9	שׂרפ	שרפ	RG-41b2829b3c	3	NIFAL	RT-bdf2cc6bc9|NIFAL	strong	C.R.C		True	False	False	False	False	False	False	False	נִשְׂרַף	SILVER	SILVER	SILVER	SILVER	True	LX-4b1ca5313c.PST.3MSG	LX-4b1ca5313c.PST.3PL	heb_voc:27149|heb:28180|heb_voc:27147|heb:28183	unimorph_heb	False		PST.3PL	False	10
PR:unv:LX-4b66ac5abe:PST.3MSG>PST.1SG	LX-4b66ac5abe:PST.3MSG>PST.1SG	unv	LX-4b66ac5abe	נבחר	PST.3MSG	PST.1SG	PST,1,SG	נבחרתי	RT-8134c524be	בחר	בחר	RG-8134c524be	3	NIFAL	RT-8134c524be|NIFAL	guttural_containing	C.X.R		False	False	False	False	False	False	True	False	נִבְחַר	SILVER	SILVER	SILVER	SILVER	True	LX-4b66ac5abe.PST.3MSG	LX-4b66ac5abe.PST.1SG	heb_voc:25916|heb:25997|heb_voc:25919|heb:26007	unimorph_heb	False		PST.1SG	False	6
PR:unv:LX-4b66ac5abe:PST.3MSG>PST.2MSG	LX-4b66ac5abe:PST.3MSG>PST.2MSG	unv	LX-4b66ac5abe	נבחר	PST.3MSG	PST.2MSG	PST,2,SG,MASC	נבחרת	RT-8134c524be	בחר	בחר	RG-8134c524be	3	NIFAL	RT-8134c524be|NIFAL	guttural_containing	C.X.R		False	False	False	False	False	False	True	False	נִבְחַר	SILVER	SILVER	SILVER	SILVER	True	LX-4b66ac5abe.PST.3MSG	LX-4b66ac5abe.PST.2MSG	heb_voc:25916|heb:25997|heb_voc:25922|heb:26004	unimorph_heb	True	LX-4b66ac5abe:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-4b66ac5abe:PST.3MSG>PST.2FSG	LX-4b66ac5abe:PST.3MSG>PST.2FSG	unv	LX-4b66ac5abe	נבחר	PST.3MSG	PST.2FSG	PST,2,SG,FEM	נבחרת	RT-8134c524be	בחר	בחר	RG-8134c524be	3	NIFAL	RT-8134c524be|NIFAL	guttural_containing	C.X.R		False	False	False	False	False	False	True	False	נִבְחַר	SILVER	SILVER	SILVER	SILVER	True	LX-4b66ac5abe.PST.3MSG	LX-4b66ac5abe.PST.2FSG	heb_voc:25916|heb:25997|heb_voc:25918|heb:26005	unimorph_heb	True	LX-4b66ac5abe:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-4b66ac5abe:PST.3MSG>PST.3FSG	LX-4b66ac5abe:PST.3MSG>PST.3FSG	unv	LX-4b66ac5abe	נבחר	PST.3MSG	PST.3FSG	PST,3,SG,FEM	נבחרה	RT-8134c524be	בחר	בחר	RG-8134c524be	3	NIFAL	RT-8134c524be|NIFAL	guttural_containing	C.X.R		False	False	False	False	False	False	True	False	נִבְחַר	SILVER	SILVER	SILVER	SILVER	True	LX-4b66ac5abe.PST.3MSG	LX-4b66ac5abe.PST.3FSG	heb_voc:25916|heb:25997|heb_voc:25913|heb:25999	unimorph_heb	False		PST.3FSG	False	5
PR:unv:LX-4b66ac5abe:PST.3MSG>PST.1PL	LX-4b66ac5abe:PST.3MSG>PST.1PL	unv	LX-4b66ac5abe	נבחר	PST.3MSG	PST.1PL	PST,1,PL	נבחרנו	RT-8134c524be	בחר	בחר	RG-8134c524be	3	NIFAL	RT-8134c524be|NIFAL	guttural_containing	C.X.R		False	False	False	False	False	False	True	False	נִבְחַר	SILVER	SILVER	SILVER	SILVER	True	LX-4b66ac5abe.PST.3MSG	LX-4b66ac5abe.PST.1PL	heb_voc:25916|heb:25997|heb_voc:25917|heb:26003	unimorph_heb	False		PST.1PL	False	6
PR:unv:LX-4b66ac5abe:PST.3MSG>PST.2MPL	LX-4b66ac5abe:PST.3MSG>PST.2MPL	unv	LX-4b66ac5abe	נבחר	PST.3MSG	PST.2MPL	PST,2,PL,MASC	נבחרתם	RT-8134c524be	בחר	בחר	RG-8134c524be	3	NIFAL	RT-8134c524be|NIFAL	guttural_containing	C.X.R		False	False	False	False	False	False	True	False	נִבְחַר	SILVER	SILVER	SILVER	SILVER	True	LX-4b66ac5abe.PST.3MSG	LX-4b66ac5abe.PST.2MPL	heb_voc:25916|heb:25997|heb_voc:25920|heb:26008	unimorph_heb	False		PST.2MPL	False	6
PR:unv:LX-4b66ac5abe:PST.3MSG>PST.2FPL	LX-4b66ac5abe:PST.3MSG>PST.2FPL	unv	LX-4b66ac5abe	נבחר	PST.3MSG	PST.2FPL	PST,2,PL,FEM	נבחרתן	RT-8134c524be	בחר	בחר	RG-8134c524be	3	NIFAL	RT-8134c524be|NIFAL	guttural_containing	C.X.R		False	False	False	False	False	False	True	False	נִבְחַר	SILVER	SILVER	SILVER	SILVER	True	LX-4b66ac5abe.PST.3MSG	LX-4b66ac5abe.PST.2FPL	heb_voc:25916|heb:25997|heb_voc:25921|heb:26009	unimorph_heb	False		PST.2FPL	False	6
PR:unv:LX-4b66ac5abe:PST.3MSG>PST.3PL	LX-4b66ac5abe:PST.3MSG>PST.3PL	unv	LX-4b66ac5abe	נבחר	PST.3MSG	PST.3PL	PST,3,PL	נבחרו	RT-8134c524be	בחר	בחר	RG-8134c524be	3	NIFAL	RT-8134c524be|NIFAL	guttural_containing	C.X.R		False	False	False	False	False	False	True	False	נִבְחַר	SILVER	SILVER	SILVER	SILVER	True	LX-4b66ac5abe.PST.3MSG	LX-4b66ac5abe.PST.3PL	heb_voc:25916|heb:25997|heb_voc:25914|heb:26000	unimorph_heb	False		PST.3PL	False	5
